"lake","doy","depth","year","date_time","chl_ugL","do_mgL","do_percent","temp","pH","phyco_cells","SPC","flag"
"R",160,5,2022,"2022-06-09 09:41:20",22.81,0.91,7.6,4.83,5.73,1366,15,NA
"T",160,5,2022,"2022-06-09 10:28:20",5.81,0.48,4,4.38,4.88,829,11,NA
"L",161,5,2022,"2022-06-10 11:26:20",11.8,2.91,24.9,5.79,5.67,744,13,NA
"R",161,5,2022,"2022-06-10 10:57:20",19.75,0.99,8.2,4.86,5.72,1369,16,NA
"T",161,5,2022,"2022-06-10 12:22:20",6.45,0.74,6.1,4.36,4.91,871,11,NA
"L",162,5,2022,"2022-06-11 08:44:20",13.71,2.91,25,5.81,5.66,754,13,NA
"R",162,5,2022,"2022-06-11 12:22:20",25.49,0.97,8.1,4.89,5.79,1724,16,NA
"T",162,5,2022,"2022-06-11 13:00:20",7.03,0.72,5.9,4.38,5.02,893,11,NA
"L",163,5,2022,"2022-06-12 09:57:20",12.04,2.85,24.5,5.82,5.62,826,13,NA
"R",163,5,2022,"2022-06-12 09:33:20",34.02,1.03,8.6,4.93,5.56,1652,16,NA
"T",163,5,2022,"2022-06-12 10:28:20",6.36,0.72,5.9,4.38,4.95,838,11,NA
"L",164,5,2022,"2022-06-13 10:39:50",9.72,2.75,23.6,5.85,5.65,617,13,NA
"R",164,5,2022,"2022-06-13 11:17:20",20.85,1.01,8.5,4.94,5.87,1371,15,NA
"T",164,5,2022,"2022-06-13 10:10:20",7.05,0.71,5.9,4.44,4.91,993,11,NA
"L",165,5,2022,"2022-06-14 09:55:20",11.21,2.79,24,5.95,5.72,693,12,NA
"R",165,5,2022,"2022-06-14 09:25:20",18.99,0.92,7.7,4.95,5.75,1378,16,NA
"T",165,5,2022,"2022-06-14 08:50:20",6.32,0.4,3.3,4.42,4.92,849,11,NA
"L",166,5,2022,"2022-06-15 10:49:20",9.38,3.09,26.7,6.04,5.727,351,13,"pH"
"R",166,5,2022,"2022-06-15 11:11:20",19.09,0.91,7.7,4.97,5.772,934,16,"pH"
"T",166,5,2022,"2022-06-15 11:45:20",10.78,0.69,5.7,4.46,4.918,1029,11,"pH"
"L",167,5,2022,"2022-06-16 09:43:20",12.54,2.88,24.8,5.95,5.734,815,13,"pH"
"R",167,5,2022,"2022-06-16 10:06:20",19.89,0.9,7.5,5,5.794,1278,15,"pH"
"T",167,5,2022,"2022-06-16 10:43:20",5.59,0.67,5.5,4.39,4.916,791,11,"pH"
"L",168,5,2022,"2022-06-17 07:37:20",14.49,2.81,24.2,5.99,5.741,777,13,"pH"
"R",168,5,2022,"2022-06-17 08:00:20",31.11,0.87,7.3,5,5.816,1521,16,"pH"
"T",168,5,2022,"2022-06-17 08:32:20",6.29,0.62,5.1,4.41,4.914,848,11,"pH"
"L",169,5,2022,"2022-06-18 10:43:20",10.11,3.55,30.7,6.14,5.748,765,13,"pH"
"R",169,5,2022,"2022-06-18 11:05:20",25.96,1.04,8.7,5.05,5.838,1410,16,"pH"
"T",169,5,2022,"2022-06-18 11:34:20",8.44,0.66,5.5,4.44,4.912,1036,12,"pH"
"L",170,5,2022,"2022-06-19 09:59:20",8.56,3.08,26.7,6.2,5.755,698,13,"pH"
"R",170,5,2022,"2022-06-19 10:20:20",40.68,1.14,9.6,5.09,5.86,1862,16,"pH"
"T",170,5,2022,"2022-06-19 10:51:20",7.69,0.61,5,4.43,4.91,929,12,"pH"
"L",171,5,2022,"2022-06-20 09:28:20",8.35,3.04,26.3,6.16,5.762,673,13,"pH"
"R",171,5,2022,"2022-06-20 10:01:20",39.04,1,8.4,5.09,5.882,1683,16,"pH"
"T",171,5,2022,"2022-06-20 09:03:20",8.6,0.34,2.8,4.46,4.908,981,11,"pH"
"L",172,5,2022,"2022-06-21 09:49:20",7.08,3.02,26.2,6.29,5.769,580,13,"pH"
"R",172,5,2022,"2022-06-21 09:19:20",30.28,1.11,9.4,5.12,5.904,1648,16,"pH"
"T",172,5,2022,"2022-06-21 08:51:20",7.73,0.4,3.3,4.44,4.906,974,12,"pH"
"L",173,5,2022,"2022-06-22 09:15:20",8.05,3.36,29.25,6.47,5.776,677,13,"pH"
"R",173,5,2022,"2022-06-22 08:49:20",54.23,1.155,9.75,5.16,5.926,2220,16,"pH"
"T",173,5,2022,"2022-06-22 10:34:20",8.83,0.76,6.3,4.49,4.904,1148,11,"pH"
"L",174,5,2022,"2022-06-23 09:14:20",8.64,3.7,32.3,6.44,5.783,669,13,"pH"
"R",174,5,2022,"2022-06-23 08:42:20",53.17,1.2,10.1,5.18,5.948,2190,16,"pH"
"T",174,5,2022,"2022-06-23 09:46:20",7.29,0.73,6.1,4.48,4.902,925,12,"pH"
"L",175,5,2022,"2022-06-24 09:46:20",7.98,3.63,31.7,6.56,5.79,642,13,NA
"R",175,5,2022,"2022-06-24 09:19:20",50.51,1.26,10.6,5.16,5.97,2057,16,NA
"T",175,5,2022,"2022-06-24 08:49:20",9.57,0.44,3.6,4.49,4.9,1125,11,NA
"L",176,5,2022,"2022-06-25 08:23:20",11.03,4.35,38.1,6.61,5.82,739,13,NA
"R",176,5,2022,"2022-06-25 08:01:20",31.89,1.3,11,5.18,5.9,1592,16,NA
"T",176,5,2022,"2022-06-25 07:38:20",7.8,0.41,3.4,4.45,4.9,1020,12,NA
"L",177,5,2022,"2022-06-26 10:15:20",8.71,4.83,42.6,6.87,5.84,720,13,NA
"R",177,5,2022,"2022-06-26 09:48:20",37.08,1.18,10,5.2,5.85,1541,16,NA
"T",177,5,2022,"2022-06-26 09:23:20",7.34,0.67,5.6,4.51,4.95,1139,11,NA
"L",178,5,2022,"2022-06-27 08:45:20",21.98,3.81,33.3,6.66,5.6,1129,13,NA
"R",178,5,2022,"2022-06-27 09:41:20",24.88,1.05,8.9,5.23,5.87,1332,16,NA
"T",178,5,2022,"2022-06-27 09:15:20",8.81,0.7,5.8,4.53,5.01,1091,11.5,NA
"L",179,5,2022,"2022-06-28 09:19:20",8.56,4.62,40.6,6.8,5.77,612,13,NA
"R",179,5,2022,"2022-06-28 08:51:20",38.73,1.3,11,5.27,5.82,1719,16,NA
"T",179,5,2022,"2022-06-28 10:08:20",7.2,0.53,4.4,4.48,4.98,900,12,NA
"L",180,5,2022,"2022-06-29 09:27:20",13.4,4.13,36.4,6.92,5.79,851,13,NA
"R",180,5,2022,"2022-06-29 09:53:20",41.98,1.58,13.4,5.32,5.93,1689,16,NA
"T",180,5,2022,"2022-06-29 08:53:20",8.24,0.35,2.9,4.54,4.95,1034,11,NA
"L",181,5,2022,"2022-06-30 10:14:20",11.3,4.19,36.9,6.93,5.79,776,13,NA
"R",181,5,2022,"2022-06-30 09:50:20",34.7,1.02,8.6,5.31,5.73,1631,16,NA
"T",181,5,2022,"2022-06-30 09:22:20",8.42,0.6,5,4.57,4.92,1105,12,NA
"L",182,5,2022,"2022-07-01 10:22:20",16.95,4.48,39.3,6.88,5.87,947,13,NA
"R",182,5,2022,"2022-07-01 09:30:20",41.54,1.17,9.9,5.34,5.78,1598,16,NA
"T",182,5,2022,"2022-07-01 09:03:20",7.81,0.74,6.1,4.56,4.89,986,12,NA
"L",183,5,2022,"2022-07-02 09:28:20",8.83,4.54,39.8,6.92,5.81,669,13,NA
"R",183,5,2022,"2022-07-02 08:58:20",31.66,1.09,9.2,5.32,5.74,1443,16,NA
"T",183,5,2022,"2022-07-02 08:32:20",7.66,0.72,5.9,4.55,4.97,1137,12,NA
"L",184,5,2022,"2022-07-03 11:01:20",7,5.36,47.4,7.22,5.86,617,13,NA
"R",184,5,2022,"2022-07-03 10:41:20",88.74,1.31,11.1,5.38,5.73,2118,16,NA
"T",184,5,2022,"2022-07-03 10:19:20",10.92,0.75,6.2,4.62,4.83,1449,12,NA
"L",185,5,2022,NA,7.35,5.8,51.5,7.345,5.815,608.5,13,NA
"R",185,5,2022,NA,54.06,1.26,10.65,5.385,5.755,1580.5,16,NA
"T",185,5,2022,NA,9.7,0.75,6.2,4.605,4.89,1276,12,NA
"L",186,5,2022,"2022-07-05 08:54:20",7.7,6.24,55.6,7.47,5.77,600,13,NA
"R",186,5,2022,"2022-07-05 09:49:20",19.38,1.21,10.2,5.39,5.78,1043,16,NA
"T",186,5,2022,"2022-07-05 09:23:20",8.48,0.75,6.2,4.59,4.95,1103,12,NA
"L",187,5,2022,NA,10.54,5.47,48.65,7.44,5.755,676.5,12.5,NA
"R",187,5,2022,NA,20.22,1.125,9.5,5.405,5.765,1112,16,NA
"T",187,5,2022,NA,8.82,0.75,6.2,4.665,4.92,1091,12,NA
"L",188,5,2022,"2022-07-07 09:04:20",13.38,4.7,41.7,7.41,5.74,753,12,NA
"R",188,5,2022,"2022-07-07 09:36:20",21.06,1.04,8.8,5.42,5.75,1181,16,NA
"T",188,5,2022,"2022-07-07 08:42:20",9.16,0.75,6.2,4.74,4.89,1079,12,NA
"L",189,5,2022,NA,8.62,5.205,46.5,7.625,5.79,608.5,12,NA
"R",189,5,2022,NA,31.385,1.155,9.8,5.455,5.76,1486.5,16,NA
"T",189,5,2022,NA,8.925,0.755,6.25,4.69,4.885,1064,12,NA
"L",190,5,2022,"2022-07-09 09:57:20",3.86,5.71,51.3,7.84,5.84,464,12,NA
"R",190,5,2022,"2022-07-09 09:17:20",41.71,1.27,10.8,5.49,5.77,1792,16,NA
"T",190,5,2022,"2022-07-09 08:51:20",8.69,0.76,6.3,4.64,4.88,1049,12,NA
"L",191,5,2022,NA,7.56,5.455,48.95,7.785,5.815,566,12.5,NA
"R",191,5,2022,NA,36.16,1.28,10.875,5.495,5.72,1647.5,16,NA
"T",191,5,2022,NA,7.68,0.755,6.25,4.64,4.95,1005.5,12,NA
"L",192,5,2022,"2022-07-11 11:35:20",11.26,5.2,46.6,7.73,5.79,668,13,NA
"R",192,5,2022,"2022-07-11 09:27:20",30.61,1.29,10.95,5.5,5.67,1503,16,NA
"T",192,5,2022,"2022-07-11 12:10:20",6.67,0.75,6.2,4.64,5.02,962,12,NA
"L",193,5,2022,NA,8.635,5.45,48.9,7.8,5.85,607,13,NA
"R",193,5,2022,NA,34.845,1.3,11.025,5.53,5.755,1576,16,NA
"T",193,5,2022,NA,13.645,0.75,6.2,4.77,5.015,1268,11.5,NA
"L",194,5,2022,"2022-07-13 09:20:20",6.01,5.7,51.2,7.87,5.91,546,13,NA
"R",194,5,2022,"2022-07-13 08:54:20",39.08,1.31,11.1,5.56,5.84,1649,16,NA
"T",194,5,2022,"2022-07-13 10:03:20",20.62,0.75,6.2,4.9,5.01,1574,11,NA
"L",195,5,2022,NA,5.145,5.915,53.3,7.965,5.915,520,12.5,NA
"R",195,5,2022,NA,42.895,1.385,11.75,5.59,5.91,1729.5,16,NA
"T",195,5,2022,NA,15.47,0.745,6.2,4.875,5.03,1501.5,11.5,NA
"L",196,5,2022,"2022-07-15 09:11:20",4.28,6.13,55.4,8.06,5.92,494,12,NA
"R",196,5,2022,"2022-07-15 09:32:20",46.71,1.46,12.4,5.62,5.98,1810,16,NA
"T",196,5,2022,"2022-07-15 10:13:20",10.32,0.74,6.2,4.85,5.05,1429,12,NA
"L",197,5,2022,NA,6.06,5.715,51.55,8,5.935,539.5,12.5,NA
"R",197,5,2022,NA,41.255,1.42,12.05,5.67,5.99,1704.5,16,NA
"T",197,5,2022,NA,9.395,0.745,6.2,4.825,5.07,1228,12,NA
"L",198,5,2022,"2022-07-17 09:19:20",7.84,5.3,47.7,7.94,5.95,585,13,NA
"R",198,5,2022,"2022-07-17 08:55:20",35.8,1.38,11.7,5.72,6,1599,16,NA
"T",198,5,2022,"2022-07-17 09:48:20",8.47,0.75,6.2,4.8,5.09,1027,12,NA
"L",199,5,2022,NA,6.975,5.1825,46.625,7.9175,5.92,620,13,NA
"R",199,5,2022,NA,35.22,1.23,10.45,5.695,5.96,1552,16,NA
"T",199,5,2022,NA,11.48,0.745,6.2,4.925,5.005,1363.5,12,NA
"L",200,5,2022,NA,6.11,5.065,45.55,7.895,5.89,655,13,NA
"R",200,5,2022,"2022-07-19 09:02:20",34.64,1.08,9.2,5.67,5.92,1505,16,NA
"T",200,5,2022,"2022-07-19 09:38:20",14.49,0.74,6.2,5.05,4.92,1700,12,NA
"L",201,5,2022,NA,5.245,4.9475,44.475,7.8725,5.86,690,13,NA
"R",201,5,2022,NA,26.82,0.935,7.95,5.695,5.88,1331,16,NA
"T",201,5,2022,NA,12.005,0.74,6.2,5.02,4.995,1395,12,NA
"L",202,5,2022,"2022-07-21 11:40:20",4.38,4.83,43.4,7.85,5.83,725,13,NA
"R",202,5,2022,"2022-07-21 12:01:20",19,0.79,6.7,5.72,5.84,1157,16,NA
"T",202,5,2022,"2022-07-21 12:34:20",9.52,0.74,6.2,4.99,5.07,1090,12,NA
"L",203,5,2022,NA,5.595,5.695,51.8,8.285,5.95,651,12.5,NA
"R",203,5,2022,NA,26.325,1.03,8.75,5.76,5.91,1316.5,16,NA
"T",203,5,2022,NA,9.195,0.725,6.1,5.01,5.05,1028,11.5,NA
"L",204,5,2022,"2022-07-23 09:32:20",6.81,6.56,60.2,8.72,6.07,577,12,NA
"R",204,5,2022,"2022-07-23 09:09:20",33.65,1.27,10.8,5.8,5.98,1476,16,NA
"T",204,5,2022,"2022-07-23 08:45:20",8.87,0.71,6,5.03,5.03,966,11,NA
"L",205,5,2022,NA,8.475,5.71,52.25,8.565,5.955,638,12.5,NA
"R",205,5,2022,NA,31.35,1.04,8.85,5.79,5.95,1433.5,16,NA
"T",205,5,2022,NA,9.59,0.725,6.1,5.04,5.025,1103.5,11.5,NA
"L",206,5,2022,"2022-07-25 10:46:20",10.14,4.86,44.3,8.41,5.84,699,13,NA
"R",206,5,2022,"2022-07-25 11:08:20",29.05,0.81,6.9,5.78,5.92,1391,16,NA
"T",206,5,2022,"2022-07-25 10:25:20",10.31,0.74,6.2,5.05,5.02,1241,12,NA
"L",207,5,2022,NA,9.795,4.94,45.05,8.4525,5.8975,663.75,13,NA
"R",207,5,2022,NA,31.0125,0.8125,6.95,5.8125,5.95,1468.75,16.25,NA
"T",207,5,2022,NA,10.105,0.73,6.125,5.0625,5.0725,1227,12,NA
"L",208,5,2022,NA,9.45,5.02,45.8,8.495,5.955,628.5,13,NA
"R",208,5,2022,NA,32.975,0.815,7,5.845,5.98,1546.5,16.5,NA
"T",208,5,2022,NA,9.9,0.72,6.05,5.075,5.125,1213,12,NA
"L",209,5,2022,NA,9.105,5.1,46.55,8.5375,6.0125,593.25,13,NA
"R",209,5,2022,NA,34.9375,0.8175,7.05,5.8775,6.01,1624.25,16.75,NA
"T",209,5,2022,NA,9.695,0.71,5.975,5.0875,5.1775,1199,12,NA
"L",210,5,2022,"2022-07-29 09:22:20",8.76,5.18,47.3,8.58,6.07,558,13,NA
"R",210,5,2022,"2022-07-29 09:00:20",36.9,0.82,7.1,5.91,6.04,1702,17,NA
"T",210,5,2022,"2022-07-29 08:36:20",9.49,0.7,5.9,5.1,5.23,1185,12,NA
"L",211,5,2022,NA,5.93,4.785,43.7,8.575,6.03,477.5,13,NA
"R",211,5,2022,NA,35.425,0.885,7.65,5.95,6.045,1702.5,17,NA
"T",211,5,2022,NA,9.44,0.72,6.05,5.085,5.185,1238.5,12.5,NA
"L",212,5,2022,"2022-07-31 13:05:20",3.1,4.39,40.1,8.57,5.99,397,13,NA
"R",212,5,2022,"2022-07-31 12:43:20",33.95,0.95,8.2,5.99,6.05,1703,17,NA
"T",212,5,2022,"2022-07-31 12:16:20",9.39,0.74,6.2,5.07,5.14,1292,13,NA
"L",213,5,2022,"2022-08-01 12:43:20",6.15,5.3,48.8,8.85,6.05,458,13,NA
"R",213,5,2022,"2022-08-01 12:15:20",24.49,0.87,7.5,6.02,5.98,1455,17,NA
"T",213,5,2022,"2022-08-01 11:51:20",12.37,0.7,5.9,5.28,5.32,1451,13,NA
"L",214,5,2022,"2022-08-02 09:59:20",4.32,5.29,48.7,8.88,6.15,413,13,NA
"R",214,5,2022,"2022-08-02 10:59:20",45.88,0.87,7.5,6.12,6.04,2198,16,NA
"T",214,5,2022,"2022-08-02 10:33:20",10.2,0.7,5.8,5.13,5.26,1072,13,NA
"L",215,5,2022,NA,4.31,5.115,47.35,9.105,6.135,454.5,13,NA
"R",215,5,2022,NA,42.975,1.11,9.6,6.185,6.13,2059,16,NA
"T",215,5,2022,NA,10.385,0.72,6,5.165,5.275,1093,12.5,NA
"L",216,5,2022,"2022-08-04 14:33:20",4.3,4.94,46,9.33,6.12,496,13,NA
"R",216,5,2022,"2022-08-04 14:10:20",40.07,1.35,11.7,6.25,6.22,1920,16,NA
"T",216,5,2022,"2022-08-04 13:48:20",10.57,0.74,6.2,5.2,5.29,1114,12,NA
"L",217,5,2022,NA,3.99,4.605,42.75,9.15,6.065,445.5,13,NA
"R",217,5,2022,NA,43.64,1.115,9.65,6.255,6.17,1990.5,16,NA
"T",217,5,2022,NA,16.485,0.725,6.1,5.31,5.2,1717.5,12,NA
"L",218,5,2022,"2022-08-06 12:24:20",3.68,4.27,39.5,8.97,6.01,395,13,NA
"R",218,5,2022,"2022-08-06 11:59:20",47.21,0.88,7.6,6.26,6.12,2061,16,NA
"T",218,5,2022,"2022-08-06 11:32:20",22.4,0.71,6,5.42,5.11,2321,12,NA
"L",219,5,2022,NA,3.845,4.3,39.75,8.96,5.98,397,13,NA
"R",219,5,2022,NA,43.235,0.92,7.95,6.29,6.12,2029.5,16.5,NA
"T",219,5,2022,NA,18.11,0.715,6.05,5.385,5.165,1797.5,12,NA
"L",220,5,2022,"2022-08-08 09:33:20",4.01,4.33,40,8.95,5.95,399,13,NA
"R",220,5,2022,"2022-08-08 09:59:20",39.26,0.96,8.3,6.32,6.12,1998,17,NA
"T",220,5,2022,"2022-08-08 09:01:20",13.82,0.72,6.1,5.35,5.22,1274,12,NA
"L",153,5.25,2022,"2022-06-02 09:13:50",8.86,1.56,13.2,5.2,5.43,832,13,NA
"R",153,5.25,2022,"2022-06-02 08:46:50",25.95,1.1,9.2,4.7,5.46,1817,15,NA
"T",153,5.25,2022,NA,5.55,0.755,6.25,4.33,4.795,734,11,NA
"L",154,5.25,2022,"2022-06-03 11:05:50",6.61,1.7,14.4,5.26,5.74,771,13,"pH"
"R",154,5.25,2022,"2022-06-03 10:41:50",24.68,1,8.3,4.72,5.8,1656,15,"pH"
"T",154,5.25,2022,NA,4.62,0.735,6.05,4.32,4.82875,660.5,11,NA
"L",155,5.25,2022,"2022-06-04 09:21:50",8.23,1.6,13.6,5.23,6.05,702,13,NA
"R",155,5.25,2022,"2022-06-04 08:57:50",32.19,0.97,8.1,4.74,6.14,1857,15,NA
"T",155,5.25,2022,NA,5.445,0.69,5.75,4.325,4.8625,873,11,NA
"L",156,5.25,2022,"2022-06-05 09:26:50",7.31,2.05,17.4,5.41,5.89,659,13,NA
"R",156,5.25,2022,"2022-06-05 09:04:50",29.15,1.09,9.1,4.78,5.9,1694,15,NA
"T",156,5.25,2022,NA,5.2,0.465,3.85,4.32,4.89625,844,11,NA
"L",157,5.25,2022,"2022-06-06 09:08:50",6.39,2.19,18.6,5.49,5.69,633,13,NA
"R",157,5.25,2022,"2022-06-06 09:32:50",26.29,0.95,7.9,4.8,5.79,1671,15,NA
"T",157,5.25,2022,NA,5.86,0.42,3.5,4.355,4.93,960.5,11,NA
"L",158,5.25,2022,"2022-06-07 09:35:50",10.18,1.8,15.3,5.41,5.66,547,13,NA
"R",158,5.25,2022,"2022-06-07 09:07:50",25.14,0.99,8.3,4.8,5.78,1389,15,NA
"T",158,5.25,2022,NA,6.115,0.44,3.65,4.345,5.035,550.5,11,NA
"L",159,5.25,2022,"2022-06-08 08:59:50",12.18,2.65,22.6,5.64,5.74,848,13,NA
"R",159,5.25,2022,"2022-06-08 08:35:50",24.44,0.87,7.3,4.81,5.62,1688,15,NA
"T",159,5.25,2022,NA,5.56,0.635,5.25,4.32,5.085,784,11,NA
"L",160,5.25,2022,"2022-06-09 09:14:50",12.18,2.32,19.7,5.52,5.58,906,13,NA
"R",160,5.25,2022,"2022-06-09 09:41:50",23.91,0.93,7.7,4.84,5.67,1595,15,NA
"T",160,5.25,2022,NA,4.905,0.48,4,4.345,4.93,768,11,NA
"L",161,5.25,2022,"2022-06-10 11:26:50",10.3,1.88,16,5.48,5.57,681,13,NA
"R",161,5.25,2022,"2022-06-10 10:57:50",18.17,0.92,7.7,4.85,5.65,1357,15,NA
"T",161,5.25,2022,NA,6.16,0.74,6.1,4.34,4.92,821.5,11,NA
"L",162,5.25,2022,"2022-06-11 08:44:50",13.49,2.18,18.6,5.6,5.6,721,13,NA
"R",162,5.25,2022,"2022-06-11 12:22:50",26.78,0.9,7.5,4.89,5.69,1698,15,NA
"T",162,5.25,2022,NA,5.87,0.72,5.9,4.35,5.03,802.5,11,NA
"L",163,5.25,2022,"2022-06-12 09:57:50",11.34,2.06,17.6,5.6,5.55,833,13,NA
"R",163,5.25,2022,"2022-06-12 09:33:50",28.54,1,8.4,4.91,5.5,1771,16,NA
"T",163,5.25,2022,NA,5.835,0.72,5.95,4.35,4.96,791,11,NA
"L",164,5.25,2022,"2022-06-13 10:40:20",9.87,1.91,16.3,5.54,5.59,688,13,NA
"R",164,5.25,2022,"2022-06-13 11:17:50",22.99,0.9,7.6,4.99,5.78,1253,15,NA
"T",164,5.25,2022,NA,6.41,0.71,5.85,4.395,4.925,933,11,NA
"L",165,5.25,2022,"2022-06-14 09:55:50",11.15,2.03,17.4,5.69,5.65,793,13,NA
"R",165,5.25,2022,"2022-06-14 09:25:50",19.31,0.87,7.3,4.93,5.69,1393,16,NA
"T",165,5.25,2022,NA,5.625,0.4,3.3,4.395,4.93,782,11,NA
"L",166,5.25,2022,"2022-06-15 10:49:50",12.04,2.1,18.1,5.9,5.655,449,13,"pH"
"R",166,5.25,2022,"2022-06-15 11:11:50",12.67,0.89,7.4,4.96,5.707,1051,16,"pH"
"T",166,5.25,2022,NA,8.21,0.69,5.7,4.41,4.929,760.5,11,NA
"L",167,5.25,2022,"2022-06-16 09:43:50",9.73,1.39,11.8,5.6,5.66,834,13,"pH"
"R",167,5.25,2022,"2022-06-16 10:06:50",18.12,0.88,7.4,4.99,5.724,1238,16,"pH"
"T",167,5.25,2022,NA,4.73,0.665,5.5,4.365,4.928,715.5,11.5,NA
"L",168,5.25,2022,"2022-06-17 07:37:50",19,1.69,14.5,5.74,5.665,954,13,"pH"
"R",168,5.25,2022,"2022-06-17 08:00:50",25.55,0.84,7,5,5.741,1564,16,"pH"
"T",168,5.25,2022,NA,5.72,0.62,5.1,4.365,4.927,809,11.5,NA
"L",169,5.25,2022,"2022-06-18 10:43:50",11.02,2.19,18.8,5.85,5.67,911,13,"pH"
"R",169,5.25,2022,"2022-06-18 11:05:50",27.13,0.95,8,5.04,5.758,1352,16,"pH"
"T",169,5.25,2022,NA,7.835,0.655,5.45,4.39,4.926,1003,12,NA
"L",170,5.25,2022,"2022-06-19 09:59:50",9.84,2.2,19,5.96,5.675,772,13,"pH"
"R",170,5.25,2022,"2022-06-19 10:20:50",42.23,1.07,9,5.08,5.775,1723,16,"pH"
