"doy","depth","lake","year","k","kcrit.depth","perc.light"
164,0.25,"L",2022,NA,NA,83.3807488060991
164,0.25,"L",2024,NA,NA,86.1425338661696
164,0.25,"R",2022,-1.08137917150314,4.25860800851074,76.3116331896559
164,0.25,"R",2024,NA,NA,76.715478465854
164,0.25,"T",2022,NA,NA,71.7212084741689
164,0.25,"T",2024,-1.23151802291364,3.73942558234321,73.5003876430277
164,0.5,"L",2022,NA,NA,69.5251942943491
164,0.5,"L",2024,NA,NA,74.2086093049014
164,0.5,"R",2022,-1.08137917150314,4.25860800851074,58.2346536007259
164,0.5,"R",2024,NA,NA,58.8791818356043
164,0.5,"T",2022,NA,NA,51.4399563476011
164,0.5,"T",2024,-1.23151802291364,3.73942558234321,54.0230698367533
164,0.75,"L",2022,NA,NA,57.9734508637201
164,0.75,"L",2024,NA,NA,63.9307342589165
164,0.75,"R",2022,-1.08137917150314,4.25860800851074,44.4398152450527
164,0.75,"R",2024,NA,NA,45.2097496190378
164,0.75,"T",2022,NA,NA,36.8942763133475
164,0.75,"T",2024,-1.23151802291364,3.73942558234321,39.7071657466772
164,1,"L",2022,NA,NA,48.3422107420691
164,1,"L",2024,NA,NA,55.078687651975
164,1,"R",2022,-1.08137917150314,4.25860800851074,33.9127487999654
164,1,"R",2024,NA,NA,34.7287958273686
164,1,"T",2022,NA,NA,26.4620100676356
164,1,"T",2024,-1.23151802291364,3.73942558234321,29.1849207458673
164,1.25,"L",2022,NA,NA,40.311983606524
164,1.25,"L",2024,NA,NA,47.4543153412177
164,1.25,"R",2022,-1.08137917150314,4.25860800851074,25.8793724687591
164,1.25,"R",2024,NA,NA,26.6888766861806
164,1.25,"T",2022,NA,NA,18.9798209892332
164,1.25,"T",2024,-1.23151802291364,3.73942558234321,21.4510298815228
164,1.5,"L",2022,NA,NA,33.6164640740118
164,1.5,"L",2024,NA,NA,40.8870543224366
164,1.5,"R",2022,-1.08137917150314,4.25860800851074,19.7489717901442
164,1.5,"R",2024,NA,NA,20.5186801205797
164,1.5,"T",2022,NA,NA,13.6134079344927
164,1.5,"T",2024,-1.23151802291364,3.73942558234321,15.766590116341
164,1.75,"L",2022,NA,NA,28.0336719531461
164,1.75,"L",2024,NA,NA,35.2300830348044
164,1.75,"R",2022,-1.08137917150314,4.25860800851074,15.0707629112235
164,1.75,"R",2024,NA,NA,15.7812963059145
164,1.75,"T",2022,NA,NA,9.76443430235086
164,1.75,"T",2024,-1.23151802291364,3.73942558234321,11.5885048535979
164,2,"L",2022,NA,NA,23.3785694584724
164,2,"L",2024,NA,NA,30.3570099767968
164,2,"R",2022,-1.08137917150314,4.25860800851074,11.5007453116956
164,2,"R",2024,NA,NA,12.142429743558
164,2,"T",2022,NA,NA,7.00378517635159
164,2,"T",2024,-1.23151802291364,3.73942558234321,8.51759598942554
164,2.25,"L",2022,NA,NA,19.4969089837409
164,2.25,"L",2024,NA,NA,26.1590251848302
164,2.25,"R",2022,-1.08137917150314,4.25860800851074,8.77640657633767
164,2.25,"R",2024,NA,NA,9.34617107924914
164,2.25,"T",2022,NA,NA,5.0237042360653
164,2.25,"T",2024,-1.23151802291364,3.73942558234321,6.26046607009475
164,2.5,"L",2022,NA,NA,16.2601061710983
164,2.5,"L",2024,NA,NA,22.542449726873
164,2.5,"R",2022,-1.08137917150314,4.25860800851074,6.69741919376764
164,2.5,"R",2024,NA,NA,7.19652072879987
164,2.5,"T",2022,NA,NA,3.60346944383156
164,2.5,"T",2024,-1.23151802291364,3.73942558234321,4.60146682977986
164,2.75,"L",2022,NA,NA,13.5609672787766
164,2.75,"L",2024,NA,NA,19.426627470729
164,2.75,"R",2022,-1.08137917150314,4.25860800851074,5.11090996832158
164,2.75,"R",2024,NA,NA,5.54329119125687
164,2.75,"T",2022,NA,NA,2.58477756930833
164,2.75,"T",2024,-1.23151802291364,3.73942558234321,3.38209595715353
164,3,"L",2022,NA,NA,11.3101283907233
164,3,"L",2024,NA,NA,16.7421112117576
164,3,"R",2022,-1.08137917150314,4.25860800851074,3.90021886767912
164,3,"R",2024,NA,NA,4.27134458249275
164,3,"T",2022,NA,NA,1.8540911353071
164,3,"T",2024,-1.23151802291364,3.73942558234321,2.48585363896701
164,3.25,"L",2022,NA,NA,9.43308778492277
164,3.25,"L",2024,NA,NA,14.4291019685492
164,3.25,"R",2022,-1.08137917150314,4.25860800851074,2.97632071589704
164,3.25,"R",2024,NA,NA,3.29237198738692
164,3.25,"T",2022,NA,NA,1.3299783290315
164,3.25,"T",2024,-1.23151802291364,3.73942558234321,1.82711206087906
164,3.5,"L",2022,NA,NA,7.86773257997518
164,3.5,"L",2024,NA,NA,12.436106032919
164,3.5,"R",2022,-1.08137917150314,4.25860800851074,2.27127894726309
164,3.5,"R",2024,NA,NA,2.53861102792956
164,3.5,"T",2022,NA,NA,0.954033564702716
164,3.5,"T",2024,-1.23151802291364,3.73942558234321,1.34293444741862
164,3.75,"L",2022,NA,NA,6.56227727549083
164,3.75,"L",2024,NA,NA,10.7187793259554
164,3.75,"R",2022,-1.08137917150314,4.25860800851074,1.73325005894929
164,3.75,"R",2024,NA,NA,1.95804218315986
164,3.75,"T",2022,NA,NA,0.684365902780669
164,3.75,"T",2024,-1.23151802291364,3.73942558234321,0.98706202464444
164,4,"L",2022,NA,NA,5.4735455436983
164,4,"L",2024,NA,NA,9.23893287929822
164,4,"R",2022,-1.08137917150314,4.25860800851074,1.32267142724488
164,4,"R",2024,NA,NA,1.51071392124553
164,4,"T",2022,NA,NA,0.490929024441383
164,4,"T",2024,-1.23151802291364,3.73942558234321,0.725494414390781
164,4.25,"L",2022,NA,NA,4.56553807754855
164,4.25,"L",2024,NA,NA,7.96367692869608
164,4.25,"R",2022,-1.08137917150314,4.25860800851074,1.0093521678635
164,4.25,"R",2024,NA,NA,1.16592997347984
164,4.25,"T",2022,NA,NA,0.3521719055819
164,4.25,"T",2024,-1.23151802291364,3.73942558234321,0.533241206905737
164,4.5,"L",2022,NA,NA,3.80823883777841
164,4.5,"L",2024,NA,NA,6.86468425964928
164,4.5,"R",2022,-1.08137917150314,4.25860800851074,0.770253123931831
164,4.5,"R",2024,NA,NA,0.900095423805506
164,4.5,"T",2022,NA,NA,0.252636662252729
164,4.5,"T",2024,-1.23151802291364,3.73942558234321,0.391934354148076
164,4.75,"L",2022,NA,NA,3.17661998703513
164,4.75,"L",2024,NA,NA,5.91755615511621
164,4.75,"R",2022,-1.08137917150314,4.25860800851074,0.587792738566725
164,4.75,"R",2024,NA,NA,0.695066500627877
164,4.75,"T",2022,NA,NA,0.181235691173581
164,4.75,"T",2024,-1.23151802291364,3.73942558234321,0.288073269605033
164,5,"L",2022,NA,NA,2.64981241906575
164,5,"L",2024,NA,NA,5.10127662513827
164,5,"R",2022,-1.08137917150314,4.25860800851074,0.448554238570472
164,5,"R",2024,NA,NA,0.536885674762834
164,5,"T",2022,NA,NA,0.130015995002389
164,5,"T",2024,-1.23151802291364,3.73942558234321,0.211734969855643
164,5.25,"L",2022,NA,NA,2.21041430651645
164,5.25,"L",2024,NA,NA,4.39774260131555
164,5.25,"R",2022,-1.08137917150314,4.25860800851074,0.342299065194553
164,5.25,"R",2024,NA,NA,0.414811644983698
164,5.25,"T",2022,NA,NA,0.0932729167418144
164,5.25,"T",2024,-1.23151802291364,3.73942558234321,0.155626023619746
164,5.5,"L",2022,NA,NA,1.84391468644786
164,5.5,"L",2024,NA,NA,3.79135950129814
164,5.5,"R",2022,-1.08137917150314,4.25860800851074,0.261214007042888
164,5.5,"R",2024,NA,NA,0.320575122665227
164,5.5,"T",2022,NA,NA,0.0669144736448454
164,5.5,"T",2024,-1.23151802291364,3.73942558234321,0.114385730633943
164,5.75,"L",2022,NA,NA,1.53821293182241
164,5.75,"L",2024,NA,NA,3.26869304932005
164,5.75,"R",2022,-1.08137917150314,4.25860800851074,0.199336674894571
164,5.75,"R",2024,NA,NA,0.247807597810114
164,5.75,"T",2022,NA,NA,0.0480054256533921
164,5.75,"T",2024,-1.23151802291364,3.73942558234321,0.0840739554242574
164,6,"L",2022,NA,NA,1.2832181478747
164,6,"L",2024,NA,NA,2.81816951220469
164,6,"R",2022,-1.08137917150314,4.25860800851074,0.152117072158002
164,6,"R",2024,NA,NA,0.191602686970388
164,6,"T",2022,NA,NA,0.0344402543280202
164,6,"T",2024,-1.23151802291364,3.73942558234321,0.0617946831436555
164,6.25,"L",2022,NA,NA,1.07051519098402
164,6.25,"L",2024,NA,NA,2.42981760534821
164,6.25,"R",2022,-1.08137917150314,4.25860800851074,0.116083022124059
164,6.25,"R",2024,NA,NA,0.148179146498228
164,6.25,"T",2022,NA,NA,0.0247086010396965
164,6.25,"T",2024,-1.23151802291364,3.73942558234321,0.0454193316533674
164,6.5,"L",2022,NA,NA,0.893086223182545
164,6.5,"L",2024,NA,NA,2.09504626497201
164,6.5,"R",2022,-1.08137917150314,4.25860800851074,0.0885848500387787
164,6.5,"R",2024,NA,NA,0.114621879815239
164,6.5,"T",2022,NA,NA,0.0177270211159321
164,6.5,"T",2024,-1.23151802291364,3.73942558234321,0.0333833848300974
164,6.75,"L",2022,NA,NA,0.745078561688487
164,6.75,"L",2024,NA,NA,1.80645329293794
164,6.75,"R",2022,-1.08137917150314,4.25860800851074,0.0676005458231996
164,6.75,"R",2024,NA,NA,0.0886828058761581
164,6.75,"T",2022,NA,NA,0.0127183033794874
164,6.75,"T",2024,-1.23151802291364,3.73942558234321,0.0245369172584853
164,7,"L",2022,NA,NA,0.621611121440221
164,7,"L",2024,NA,NA,1.55766057712328
164,7,"R",2022,-1.08137917150314,4.25860800851074,0.0515870805628054
164,7,"R",2024,NA,NA,0.068627691959969
164,7,"T",2022,NA,NA,0.00912490659186785
164,7,"T",2024,-1.23151802291364,3.73942558234321,0.0180347293006357
164,7.25,"L",2022,NA,NA,0.518613030834655
164,7.25,"L",2024,NA,NA,1.34317218964218
164,7.25,"R",2022,-1.08137917150314,4.25860800851074,0.0393669436923403
164,7.25,"R",2024,NA,NA,0.0531182953140868
164,7.25,"T",2022,NA,NA,0.00654686700609048
164,7.25,"T",2024,-1.23151802291364,3.73942558234321,0.0132555959463379
164,7.5,"L",2022,NA,NA,0.432689069487318
164,7.5,"L",2024,NA,NA,1.1582521807279
164,7.5,"R",2022,-1.08137917150314,4.25860800851074,0.0300415576684771
164,7.5,"R",2024,NA,NA,0.0411216397555954
164,7.5,"T",2022,NA,NA,0.00469725858997532
164,7.5,"T",2024,-1.23151802291364,3.73942558234321,0.00974291440495181
164,7.75,"L",2022,NA,NA,0.361007467445328
164,7.75,"L",2024,NA,NA,0.998819329590471
164,7.75,"R",2022,-1.08137917150314,4.25860800851074,0.0229252032924272
164,7.75,"R",2024,NA,NA,0.031840154136082
164,7.75,"T",2022,NA,NA,0.00337024361310612
164,7.75,"T",2024,-1.23151802291364,3.73942558234321,0.00716107985536796
164,8,"L",2022,NA,NA,0.30120634756901
164,8,"L",2024,NA,NA,0.861356495123268
164,8,"R",2022,-1.08137917150314,4.25860800851074,0.0174945970445
164,8,"R",2024,NA,NA,0.0246578562257323
164,8,"T",2022,NA,NA,0.00241815429727289
164,8,"T",2024,-1.23151802291364,3.73942558234321,0.00526342145312222
165,0,"L",2022,-0.718940318769297,6.40549692342094,100
165,0,"L",2024,NA,NA,100
165,0,"R",2022,NA,NA,100
165,0,"R",2024,NA,NA,100
165,0,"T",2022,NA,NA,100
165,0,"T",2024,NA,NA,100
165,0.25,"L",2022,-0.718940318769297,6.40549692342094,83.5491520766048
165,0.25,"L",2024,NA,NA,85.909871877454
165,0.25,"R",2022,NA,NA,76.5572877852332
165,0.25,"R",2024,NA,NA,76.2003525282891
165,0.25,"T",2022,NA,NA,71.641277400788
165,0.25,"T",2024,NA,NA,72.6241264077241
165,0.5,"L",2022,-0.718940318769297,6.40549692342094,69.8046081271964
165,0.5,"L",2024,NA,NA,73.8104740201049
165,0.5,"R",2022,NA,NA,58.6138039011299
165,0.5,"R",2024,NA,NA,58.0967798221416
165,0.5,"T",2022,NA,NA,51.325109614756
165,0.5,"T",2024,NA,NA,52.7887073900007
165,0.75,"L",2022,-0.718940318769297,6.40549692342094,58.3211582006694
165,0.75,"L",2024,NA,NA,63.4197467575274
165,0.75,"R",2022,NA,NA,44.8787269352828
165,0.75,"R",2024,NA,NA,44.3183153005443
165,0.75,"T",2022,NA,NA,36.7705149447237
165,0.75,"T",2024,NA,NA,38.4022350216619
165,1,"L",2022,-0.718940318769297,6.40549692342094,48.7268331579146
165,1,"L",2024,NA,NA,54.4957119212258
165,1,"R",2022,NA,NA,34.3644053746189
165,1,"R",2024,NA,NA,33.8258166063044
165,1,"T",2022,NA,NA,26.3434601559899
165,1,"T",2024,NA,NA,27.9578953180683
165,1.25,"L",2022,-0.718940318769297,6.40549692342094,40.7108559372196
165,1.25,"L",2024,NA,NA,46.8307599195204
165,1.25,"R",2022,NA,NA,26.3151138091223
165,1.25,"R",2024,NA,NA,25.8312092617188
165,1.25,"T",2022,NA,NA,18.87335991662
165,1.25,"T",2024,NA,NA,20.3686889257598
165,1.5,"L",2022,-0.718940318769297,6.40549692342094,34.0135749386751
165,1.5,"L",2024,NA,NA,40.2467536105467
165,1.5,"R",2022,NA,NA,20.152559921626
165,1.5,"R",2024,NA,NA,19.7364893280872
165,1.5,"T",2022,NA,NA,13.5216267055833
165,1.5,"T",2024,NA,NA,14.8494871984149
165,1.75,"L",2022,-0.718940318769297,6.40549692342094,28.4180534522036
165,1.75,"L",2024,NA,NA,34.5908318253557
165,1.75,"R",2022,NA,NA,15.4342018920439
165,1.75,"R",2024,NA,NA,15.0876256565511
165,1.75,"T",2022,NA,NA,9.68750626757453
165,1.75,"T",2024,NA,NA,10.8325276580214
165,2,"L",2022,-0.718940318769297,6.40549692342094,23.7430426959924
165,2,"L",2024,NA,NA,29.7318122482766
165,2,"R",2022,NA,NA,11.821363187197
165,2,"R",2024,NA,NA,11.5397032676742
165,2,"T",2022,NA,NA,6.94062217479535
165,2,"T",2024,NA,NA,7.90677459018856
165,2.25,"L",2022,-0.718940318769297,6.40549692342094,19.8371108496879
165,2.25,"L",2024,NA,NA,25.5571077840254
165,2.25,"R",2022,NA,NA,9.05484071063251
165,2.25,"R",2024,NA,NA,8.83055217560445
165,2.25,"T",2022,NA,NA,4.97265330677648
165,2.25,"T",2024,NA,NA,5.77434031998307
165,2.5,"L",2022,-0.718940318769297,6.40549692342094,16.5737379114105
165,2.5,"L",2024,NA,NA,21.9700828827904
165,2.5,"R",2022,NA,NA,6.9362443788127
165,2.5,"R",2024,NA,NA,6.76078492854503
165,2.5,"T",2022,NA,NA,3.5627171830217
165,2.5,"T",2024,NA,NA,4.21912260221503
165,2.75,"L",2022,-0.718940318769297,6.40549692342094,13.8472174923822
165,2.75,"L",2024,NA,NA,18.8877868567976
165,2.75,"R",2022,NA,NA,5.31372068082945
165,2.75,"R",2024,NA,NA,5.17867700674718
165,2.75,"T",2022,NA,NA,2.55257154241107
165,2.75,"T",2024,NA,NA,3.08420293743893
165,3,"L",2022,-0.718940318769297,6.40549692342094,11.5692328010887
165,3,"L",2024,NA,NA,16.2390102620452
165,3,"R",2022,NA,NA,4.07102971673965
165,3,"R",2024,NA,NA,3.9687088022802
165,3,"T",2022,NA,NA,1.82884931529024
165,3,"T",2024,NA,NA,2.25553736628299
165,3.25,"L",2022,-0.718940318769297,6.40549692342094,9.66599590707801
165,3.25,"L",2024,NA,NA,13.9626181570381
165,3.25,"R",2022,NA,NA,3.11918756426951
165,3.25,"R",2024,NA,NA,3.04287756296147
165,3.25,"T",2022,NA,NA,1.31033206755557
165,3.25,"T",2024,NA,NA,1.65017334135957
165,3.5,"L",2022,-0.718940318769297,6.40549692342094,8.07585762012301
165,3.5,"L",2024,NA,NA,12.0061206745786
165,3.5,"R",2022,NA,NA,2.39007115401052
165,3.5,"R",2024,NA,NA,2.33410595589678
165,3.5,"T",2022,NA,NA,0.938832852195031
165,3.5,"T",2024,NA,NA,1.20772664583189
165,3.75,"L",2022,-0.718940318769297,6.40549692342094,6.74731056452666
165,3.75,"L",2024,NA,NA,10.324447013842
165,3.75,"R",2022,NA,NA,1.83152456273805
165,3.75,"R",2024,NA,NA,1.79123847081326
165,3.75,"T",2022,NA,NA,0.672664748526785
165,3.75,"T",2024,NA,NA,0.884209567243182
165,4,"L",2022,-0.718940318769297,6.40549692342094,5.6373207646372
165,4,"L",2024,NA,NA,8.87889381564237
165,4,"R",2022,NA,NA,1.40361402536163
165,4,"R",2024,NA,NA,1.37524101962746
165,4,"T",2022,NA,NA,0.481961735618545
165,4,"T",2024,NA,NA,0.647557011106464
165,4.25,"L",2022,-0.718940318769297,6.40549692342094,4.70993369869276
165,4.25,"L",2024,NA,NA,7.63622304161009
165,4.25,"R",2022,NA,NA,1.07576186406232
165,4.25,"R",2024,NA,NA,1.05631277772504
165,4.25,"T",2022,NA,NA,0.34532654988139
165,4.25,"T",2024,NA,NA,0.474380233824735
165,4.5,"L",2022,-0.718940318769297,6.40549692342094,3.93510966862807
165,4.5,"L",2024,NA,NA,6.56788803858206
165,4.5,"R",2022,NA,NA,0.82455293697771
165,4.5,"R",2024,NA,NA,0.811690059716215
165,4.5,"T",2022,NA,NA,0.247429180936826
165,4.5,"T",2024,NA,NA,0.34760915600512
165,4.75,"L",2022,-0.718940318769297,6.40549692342094,3.28775076142325
165,4.75,"L",2024,NA,NA,5.64936951890415
165,4.75,"R",2022,NA,NA,0.63205570482044
165,4.75,"R",2024,NA,NA,0.623975474468308
165,4.75,"T",2022,NA,NA,0.177286400259721
165,4.75,"T",2024,NA,NA,0.254778540034771
165,5,"L",2022,-0.718940318769297,6.40549692342094,2.74688788356124
165,5,"L",2024,NA,NA,4.8596057991873
165,5,"R",2022,NA,NA,0.484537108966815
165,5,"R",2024,NA,NA,0.479866011015263
165,5,"T",2022,NA,NA,0.127029182067648
165,5,"T",2024,NA,NA,0.186781181826346
165,5.25,"L",2022,-0.718940318769297,6.40549692342094,2.29500153521041
165,5.25,"L",2024,NA,NA,4.18050387732916
165,5.25,"R",2022,NA,NA,0.37147883038647
165,5.25,"R",2024,NA,NA,0.369184268986782
165,5.25,"T",2022,NA,NA,0.0910196530548673
165,5.25,"T",2024,NA,NA,0.13696016382285
165,5.5,"L",2022,-0.718940318769297,6.40549692342094,1.91745432281337
165,5.5,"L",2024,NA,NA,3.59651984420035
165,5.5,"R",2022,NA,NA,0.284824205845224
165,5.5,"R",2024,NA,NA,0.284140175827599
165,5.5,"T",2022,NA,NA,0.0652184484813787
165,5.5,"T",2024,NA,NA,0.10044749266475
165,5.75,"L",2022,-0.718940318769297,6.40549692342094,1.60201682816677
165,5.75,"L",2024,NA,NA,3.09429876840983
165,5.75,"R",2022,NA,NA,0.21840168418123
165,5.75,"R",2024,NA,NA,0.218768045993115
165,5.75,"T",2022,NA,NA,0.0467314634997423
165,5.75,"T",2024,NA,NA,0.073681926303488
165,6,"L",2022,-0.718940318769297,6.40549692342094,1.33847147605786
165,6,"L",2024,NA,NA,2.66236559946825
165,6,"R",2022,NA,NA,0.16748341031518
165,6,"R",2024,NA,NA,0.168497105428747
165,6,"T",2022,NA,NA,0.0334851271490416
165,6,"T",2024,NA,NA,0.0540572232347718
165,6.25,"L",2022,-0.718940318769297,6.40549692342094,1.11828156903356
165,6.25,"L",2024,NA,NA,2.29085984023127
165,6.25,"R",2022,NA,NA,0.128447245122646
165,6.25,"R",2024,NA,NA,0.129823662459222
165,6.25,"T",2022,NA,NA,0.0239937534892893
165,6.25,"T",2024,NA,NA,0.0396653883051985
165,6.5,"L",2022,-0.718940318769297,6.40549692342094,0.934314768756489
165,6.5,"L",2024,NA,NA,1.97130777263269
165,6.5,"R",2022,NA,NA,0.0985179667927686
165,6.5,"R",2024,NA,NA,0.10006073477007
165,6.5,"T",2022,NA,NA,0.0171928598080435
165,6.5,"T",2024,NA,NA,0.02910915919325
165,6.75,"L",2022,-0.718940318769297,6.40549692342094,0.780612067022538
165,6.75,"L",2024,NA,NA,1.69642690614987
165,6.75,"R",2022,NA,NA,0.0755690903044417
165,6.75,"R",2024,NA,NA,0.0771467314563989
165,6.75,"T",2022,NA,NA,0.0123197461534109
165,6.75,"T",2024,NA,NA,0.0213649928629221
165,7,"L",2022,-0.718940318769297,6.40549692342094,0.652194763004989
165,7,"L",2024,NA,NA,1.45995807736414
165,7,"R",2022,NA,NA,0.057971096515367
165,7,"R",2024,NA,NA,0.0594991850719841
165,7,"T",2022,NA,NA,0.00882793494325104
165,7,"T",2024,NA,NA,0.0156829054871185
165,7.25,"L",2022,-0.718940318769297,6.40549692342094,0.544903194378691
165,7.25,"L",2024,NA,NA,1.25652127951772
165,7.25,"R",2022,NA,NA,0.044475194962944
165,7.25,"R",2024,NA,NA,0.04590286845662
165,7.25,"T",2022,NA,NA,0.00632586959721383
165,7.25,"T",2024,NA,NA,0.0115132218277718
165,7.5,"L",2022,-0.718940318769297,6.40549692342094,0.45526199854173
165,7.5,"L",2024,NA,NA,1.08149185865398
165,7.5,"R",2022,NA,NA,0.0341242949248238
165,7.5,"R",2024,NA,NA,0.0354241700075273
165,7.5,"T",2022,NA,NA,0.00453299365975842
165,7.5,"T",2024,NA,NA,0.00845298326765241
165,7.75,"L",2022,-0.718940318769297,6.40549692342094,0.38036753950862
165,7.75,"L",2024,NA,NA,0.930894191053545
165,7.75,"R",2022,NA,NA,0.0261848112604525
165,7.75,"R",2024,NA,NA,0.0273455321594428
165,7.75,"T",2022,NA,NA,0.00324828235467913
165,7.75,"T",2024,NA,NA,0.00620672425263324
165,8,"L",2022,-0.718940318769297,6.40549692342094,0.317793854034097
165,8,"L",2024,NA,NA,0.801310366630341
165,8,"R",2022,NA,NA,0.0200944255733123
165,8,"R",2024,NA,NA,0.0211152274693981
165,8,"T",2022,NA,NA,0.00232769588213434
165,8,"T",2024,NA,NA,0.00455775515617351
166,0,"L",2022,NA,NA,100
166,0,"L",2024,NA,NA,100
166,0,"R",2022,NA,NA,100
166,0,"R",2024,NA,NA,100
166,0,"T",2022,-1.33846045423421,3.44064703998656,100
166,0,"T",2024,NA,NA,100
166,0.25,"L",2022,NA,NA,83.5953555866293
166,0.25,"L",2024,NA,NA,85.6772098887383
166,0.25,"R",2022,NA,NA,76.8029423808105
166,0.25,"R",2024,NA,NA,75.6852265907241
166,0.25,"T",2022,-1.33846045423421,3.44064703998656,71.561346327407
166,0.25,"T",2024,NA,NA,71.7478651724206
166,0.5,"L",2022,NA,NA,69.8819628424102
166,0.5,"L",2024,NA,NA,73.4123387353084
166,0.5,"R",2022,NA,NA,58.9929542015339
166,0.5,"R",2024,NA,NA,57.3143778086788
166,0.5,"T",2022,-1.33846045423421,3.44064703998656,51.2102628819109
166,0.5,"T",2024,NA,NA,51.554344943248
166,0.75,"L",2022,NA,NA,58.4182897725905
166,0.75,"L",2024,NA,NA,62.9087592561383
166,0.75,"R",2022,NA,NA,45.3176386255129
166,0.75,"R",2024,NA,NA,43.4268809820508
166,0.75,"T",2022,-1.33846045423421,3.44064703998656,36.6467535760998
166,0.75,"T",2024,NA,NA,37.0973042966465
166,1,"L",2022,NA,NA,48.835246332198
166,1,"L",2024,NA,NA,53.9127361904766
166,1,"R",2022,NA,NA,34.8160619492724
166,1,"R",2024,NA,NA,32.9228373852402
166,1,"T",2022,-1.33846045423421,3.44064703998656,26.2249102443442
166,1,"T",2024,NA,NA,26.7308698902693
166,1.25,"L",2022,NA,NA,40.8242983671583
166,1.25,"L",2024,NA,NA,46.2072044978231
166,1.25,"R",2022,NA,NA,26.7508551494856
166,1.25,"R",2024,NA,NA,24.9735418372569
166,1.25,"T",2022,-1.33846045423421,3.44064703998656,18.7668988440068
166,1.25,"T",2024,NA,NA,19.2863479699968
166,1.5,"L",2022,NA,NA,34.1275318720794
166,1.5,"L",2024,NA,NA,39.6064528986568
166,1.5,"R",2022,NA,NA,20.5561480531078
166,1.5,"R",2024,NA,NA,18.9542985355946
166,1.5,"T",2022,-1.33846045423421,3.44064703998656,13.4298454766739
166,1.5,"T",2024,NA,NA,13.9323842804888
166,1.75,"L",2022,NA,NA,28.5293475340239
166,1.75,"L",2024,NA,NA,33.951580615907
166,1.75,"R",2022,NA,NA,15.7976408728644
166,1.75,"R",2024,NA,NA,14.3939550071876
166,1.75,"T",2022,-1.33846045423421,3.44064703998656,9.6105782327982
166,1.75,"T",2024,NA,NA,10.0765504624449
166,2,"L",2022,NA,NA,23.849518048246
166,2,"L",2024,NA,NA,29.1066145197563
166,2,"R",2022,NA,NA,12.1419810626985
166,2,"R",2024,NA,NA,10.9369767917905
166,2,"T",2022,-1.33846045423421,3.44064703998656,6.87745917323911
166,2,"T",2024,NA,NA,7.29595319095159
166,2.25,"L",2022,NA,NA,19.9373845902289
166,2.25,"L",2024,NA,NA,24.9551903832206
166,2.25,"R",2022,NA,NA,9.33327484492735
166,2.25,"R",2024,NA,NA,8.31493327195975
166,2.25,"T",2022,-1.33846045423421,3.44064703998656,4.92160237748767
166,2.25,"T",2024,NA,NA,5.28821456987138
166,2.5,"L",2022,NA,NA,16.6670055228023
166,2.5,"L",2024,NA,NA,21.3977160387078
166,2.5,"R",2022,NA,NA,7.17506956385775
166,2.5,"R",2024,NA,NA,6.32504912829019
166,2.5,"T",2022,-1.33846045423421,3.44064703998656,3.52196492221185
166,2.5,"T",2024,NA,NA,3.83677837465019
166,2.75,"L",2022,NA,NA,13.9331010898908
166,2.75,"L",2024,NA,NA,18.3489462428662
166,2.75,"R",2022,NA,NA,5.51653139333733
166,2.75,"R",2024,NA,NA,4.81406282223748
166,2.75,"T",2022,-1.33846045423421,3.44064703998656,2.52036551551381
166,2.75,"T",2024,NA,NA,2.78630991772432
166,3,"L",2022,NA,NA,11.6476634877582
166,3,"L",2024,NA,NA,15.7359093123328
166,3,"R",2022,NA,NA,4.24184056580018
166,3,"R",2024,NA,NA,3.66607302206765
166,3,"T",2022,-1.33846045423421,3.44064703998656,1.80360749527338
166,3,"T",2024,NA,NA,2.02522109359897
166,3.25,"L",2022,NA,NA,9.73712313650653
166,3.25,"L",2024,NA,NA,13.4961343455271
166,3.25,"R",2022,NA,NA,3.26205441264198
166,3.25,"R",2024,NA,NA,2.79338313853603
166,3.25,"T",2022,-1.33846045423421,3.44064703998656,1.29068580607965
166,3.25,"T",2024,NA,NA,1.47323462184007
166,3.5,"L",2022,NA,NA,8.13997988953006
166,3.5,"L",2024,NA,NA,11.5761353162381
166,3.5,"R",2022,NA,NA,2.50886336075794
166,3.5,"R",2024,NA,NA,2.129600883864
166,3.5,"T",2022,-1.33846045423421,3.44064703998656,0.923632139687345
166,3.5,"T",2024,NA,NA,1.07251884424515
166,3.75,"L",2022,NA,NA,6.80482289376781
166,3.75,"L",2024,NA,NA,9.93011470172849
166,3.75,"R",2022,NA,NA,1.92979906652682
166,3.75,"R",2024,NA,NA,1.62443475846665
166,3.75,"T",2022,-1.33846045423421,3.44064703998656,0.660963594272901
166,3.75,"T",2024,NA,NA,0.781357109841923
166,4,"L",2022,NA,NA,5.68867533137439
166,4,"L",2024,NA,NA,8.51885475198651
166,4,"R",2022,NA,NA,1.48455662347839
166,4,"R",2024,NA,NA,1.23976811800939
166,4,"T",2022,-1.33846045423421,3.44064703998656,0.472994446795708
166,4,"T",2024,NA,NA,0.569619607822148
166,4.25,"L",2022,NA,NA,4.75561073710562
166,4.25,"L",2024,NA,NA,7.3087691545241
166,4.25,"R",2022,NA,NA,1.14217156026115
166,4.25,"R",2024,NA,NA,0.946695581970243
166,4.25,"T",2022,-1.33846045423421,3.44064703998656,0.33848119418088
166,4.25,"T",2024,NA,NA,0.415519260743732
166,4.5,"L",2022,NA,NA,3.9755963323695
166,4.5,"L",2024,NA,NA,6.27109181751483
